EPS,-0.11,0.0389,0.006,0.0538,-0.11,-0.1025,-0.0525,0.0183,0.0062,0.0093,0.004,0.004,-0.5621,-0.5194,-0.3953,-0.6716,-0.0181,-0.0176,-0.0124,0.0876,-0.0149,-0.0133,-0.0147,-0.0027,0.0079,-0.0103,-0.0101,0.016,-0.0099,-0.0099,-0.0108,-0.0109,-0.0133,-0.0186,-0.0167,-0.0723,-0.0112,-0.0108,0.0003,0.028,-0.0129,-0.0105,-0.0076,0.0409,-0.0146,-0.0012,0.0077,0.0406,-0.0145,-0.0155,-0.0181,-0.0839,-0.0284,-0.0175,-0.0254,0.0774,-0.0263,-0.0237,-0.0267,-0.0884,-0.0244,-0.0203,0.0002,-0.0527,-0.0097,-0.0163,-0.0136,-0.1764,-0.0267,0.4493,-0.0424,0.2694,-0.0234,-0.0318,-0.0194
000069,20060418,20060817,20061030,20070419,20070418,20070808,20071030,20080308,20080426,20080807,20081030,20090328,20090421,20090807,20091023,20100421,20100429,20100818,20101025,20110303,20110429,20110819,20111021,20120317,20120421,20120820,20121019,20130308,20130427,20130815,20131021,20140312,20140418,20140825,20141021,20150320,20150420,20150819,20151015,20160422,20160428,20160819,20161028,20170407,20170425,20170825,20171027,20180426,20180426,20180821,20181025,20190329,20190425,20190829,20191028,20200428,20200428,20200819,20201026,20210329,20210428,20210825,20211025,20220330,20220426,20220829,20221026,20230330,20230428,20230830,20231027,20240329,20240429,20240830,20241030
EPS,0.0043,0.0355,0.0167,0.0491,0.0043,0.019,0.0177,0.0931,0.0075,0.0635,0.0137,0.0992,0.0468,0.0724,0.0363,0.1669,0.0457,0.1401,0.0419,0.1905,0.0359,0.1141,0.0585,0.2287,0.04,0.1037,0.078,0.3077,0.067,0.1832,0.149,0.2069,0.092,0.1715,0.124,0.2697,0.071,0.1235,0.1481,0.2934,0.0732,0.1193,0.163,0.484,0.0923,0.119,0.3652,0.4767,0.1366,0.1088,0.375,0.6686,0.1461,0.1964,0.3886,0.7733,0.1023,0.1606,0.386,0.9241,0.1122,0.0841,0.2283,0.0473,0.0219,-0.0087,0.0026,-1.3726,-0.0369,-0.1248,-0.2539,-0.3874,-0.0438,-0.0876,-0.1611
000088,20060425,20060828,20061026,20070428,20070428,20070830,20071029,20080429,20080428,20080829,20081029,20090417,20090429,20090826,20091030,20100427,20100427,20100825,20101028,20110208,20110426,20110816,20111026,20120317,20120422,20120817,20121017,20130318,20130427,20130820,20131025,20140415,20140425,20140822,20141023,20150417,20150424,20150814,20151023,20160415,20160427,20160816,20161026,20170419,20170419,20170817,20171027,20180419,20180426,20180817,20181024,20190402,20190426,20190814,20191028,20200408,20200424,20200828,20201029,20210416,20210427,20210813,20211027,20220408,20220429,20220817,20221027,20230428,20230428,20230830,20231030,20240408,20240429,20240830,20241030
EPS,0.0707,0.0961,0.1013,0.0683,0.0707,0.0722,0.0875,0.0759,0.058,0.0643,0.0837,0.065,0.0467,0.0549,0.0576,0.0586,0.0454,0.0525,0.0555,0.0408,0.0637,0.0477,0.0436,0.0468,0.0384,0.0467,0.0447,0.0642,0.0374,0.0487,0.0511,0.0466,0.0551,0.053,0.0574,0.0449,0.0353,0.0385,0.1018,0.0305,0.0368,0.0394,0.0527,0.0389,0.0368,0.035,0.0616,0.0571,0.0276,0.0543,0.06,0.0711,0.0184,0.0478,0.0562,0.0443,0.0092,0.0644,0.0786,0.0298,0.04,0.0636,0.051,0.0525,0.04,0.0673,0.0607,0.0447,0.085,0.1824,0.155,0.1861,0.06,0.0865,0.0878
000089,20060419,20060727,20061030,20070305,20070424,20070828,20071031,20080422,20080429,20080819,20081026,20090409,20090424,20090730,20091028,20100304,20100426,20100730,20101026,20110318,20110418,20110803,20111028,20120323,20120419,20120829,20121019,20130328,20130426,20130815,20131030,20140402,20140429,20140828,20141029,20150429,20150429,20150820,20151027,20160324,20160427,20160819,20161030,20170330,20170428,20170829,20171026,20180330,20180427,20180809,20181026,20190329,20190426,20190829,20191024,20200327,20200429,20200820,20201029,20210401,20210427,20210826,20211028,20220408,20220428,20220825,20221027,20230330,20230427,20230824,20231026,20240407,20240426,20240815,20241024
EPS,0.0389,0.0775,0.086,0.0522,0.08,0.0857,0.0901,0.1288,0.0963,-0.0516,0.062,NA,0.0893,0.0788,0.0995,0.0731,0.1096,0.1072,0.1017,0.104,0.1025,0.1057,0.104,0.0767,0.1085,0.0578,0.098,0.0785,0.0963,0.0945,0.0892,0.0158,0.0374,0.0367,0.0388,0.045,0.0543,0.0682,0.0587,0.0902,0.065,0.0638,0.0707,0.0746,0.0702,0.0845,0.0904,0.0773,0.0769,0.1033,0.1007,0.0448,0.0843,0.0657,0.084,0.0554,-0.0591,-0.0147,0.0438,0.0437,0.0244,0.0196,-0.0381,-0.0227,-0.1457,-0.1569,-0.1313,-0.1142,-0.0526,0.0257,0.1068,0.1135,0.0461,0.0389,0.0744
000096,20060424,20060828,20061026,20070423,20070427,20070829,20071029,20080421,20080429,20080826,20081028,20090417,20090428,20090817,20091026,20100419,20100429,20100823,20101026,20110317,20110428,20110819,20111027,20120217,20120426,20120820,20121029,20130427,20130427,20130819,20131029,20140428,20140428,20140818,20141028,20150429,20150429,20150828,20151026,20160411,20160429,20160829,20161027,20170410,20170426,20170814,20171027,20180326,20180423,20180820,20181029,20190403,20190426,20190822,20191029,20200330,20200429,20200820,20201030,20210407,20210427,20210826,20211029,20220411,20220429,20220823,20221028,20230417,20230428,20230830,20231030,20240429,20240429,20240826,20241029
EPS,0.016,0.1741,0.0099,0.0525,0.0135,0.3111,0.0178,0.1204,0.0235,0.1488,0.0122,0.0625,0.0119,0.106,0.0845,0.0082,-0.0325,0.095,0.0464,0.0544,-0.0092,0.0983,-0.0287,0.1168,-0.0186,0.0791,-0.0198,-0.0025,-0.01,0.0634,-0.0169,0.0933,0.03,0.0993,0.0111,-0.0633,0.2626,0.0923,0.04,-0.12,0.02,0.1397,0.04,0.3563,0.07,0.1117,0.04,0.0571,0.0266,0.1261,0.03,0.022,0.0196,0.0477,0.13,0.0361,0.0035,0.0488,0.18,0.0169,0.0231,0.0564,0.1054,-0.0567,0.0178,0.0491,0.0487,-0.0111,0.019,0.0311,0.0639,0.0529,0.013,0.0294,0.0843
000099,20060425,20060814,20061026,20070429,20070425,20070821,20071031,20080425,20080425,20080828,20081030,20090423,20090423,20090819,20091029,20100426,20100426,20100823,20101029,20110425,20110425,20110822,20111028,20120312,20120424,20120813,20121029,20130423,20130422,20130826,20131028,20140409,20140421,20140825,20141027,20150316,20150427,20150817,20151026,20160321,20160418,20160822,20161024,20170320,20170424,20170821,20171030,20180326,20180426,20180828,20181029,20190318,20190422,20190826,20191028,20200323,20200427,20200824,20201025,20210329,20210426,20210825,20211024,20220327,20220425,20220823,20221027,20230322,20230425,20230824,20231026,20240318,20240425,20240827,20241029
EPS,0.0206,0.0004,0.0625,0.0558,0.02,0.0082,0.0618,0.0729,0.0326,0.012,0.0543,0.0822,0.1075,0.022,0.0451,0.0432,0.0704,0.0472,0.0694,0.0527,0.0675,0.0596,0.0762,0.0672,0.0713,0.0614,0.0919,0.0535,0.0719,0.086,0.1071,0.1079,0.06,0.0861,0.1484,0.0557,0.0592,0.0773,0.1015,0.0416,0.03,0.0388,0.0563,0.0166,0.0231,0.0451,0.0704,0.0116,0.0241,0.0465,0.0746,0.103,0.0357,0.1141,0.109,0.0901,0.0376,0.0797,0.1137,0.1293,0.0554,0.1429,0.1319,0.0501,0.0916,0.069,0.0544,0.0353,0.0885,0.0786,0.0834,0.0577,0.1077,0.063,0.0805
000100,20060508,20060829,20061020,20070428,20070430,20070807,20071030,20080229,20080429,20080821,20081029,20090325,20090424,20090818,20091028,20100310,20100428,20100826,20101029,20110225,20110429,20110808,20111026,20120228,20120427,20120809,20121026,20130226,20130425,20130815,20131024,20140224,20140424,20140814,20141023,20150302,20150426,20150813,20151021,20160328,20160420,20160823,20161025,20170428,20170428,20170801,20171025,20180427,20180427,20180828,20181029,20190319,20190424,20190812,20191030,20200330,20200428,20200828,20201028,20210310,20210427,20210809,20211026,20220427,20220427,20220826,20221024,20230330,20230427,20230829,20231027,20240429,20240429,20240826,20241029
EPS,-0.0227,-0.1083,0.0055,-0.2013,0.0025,0.0055,0.0256,0.036,0.079,-0.0051,0.0088,0.0054,0.0026,0.0135,0.0085,0.049,0.01,0.0144,0.0045,0.0254,0.0239,0.0338,0.0308,0.0201,0.0041,0.0262,0.022,0.0331,0.0326,0.0346,0.0526,0.1058,0.0818,0.0734,0.0717,0.0927,0.0624,0.0646,0.033,0.0374,0.0194,0.0257,0.0694,0.0048,0.0334,0.0436,0.0649,0.0536,0.0491,0.0575,0.0606,0.0658,0.0525,0.0905,0.0331,0.0028,0.0287,0.0561,0.0575,0.1559,0.1619,0.285,0.1496,0.0618,0.0916,-0.0446,-0.0248,-0.0011,-0.0296,0.0496,0.0709,0.0321,0.0129,0.0402,0.0282
000156,20060428,20060825,20061030,20070213,20070428,20070820,20071020,20080429,20080430,20080821,20081030,20090403,20090429,20090722,20091026,20100208,20100423,20100811,20101027,20110314,20110426,20110816,20111024,20120312,20120426,20120801,20121030,20130328,20130426,20130825,20131027,20140325,20140428,20140827,20141027,20150331,20150428,20150824,20151030,20160424,20160424,20160825,20161027,20170425,20170425,20170830,20171030,20180425,20180425,20180830,20181030,20190430,20190429,20190829,20191030,20200430,20200430,20200830,20201030,20210429,20210429,20210829,20211029,20220428,20220428,20220828,20221030,20230428,20230428,20230827,20231029,20240408,20240429,20240830,20241030
EPS,-0.0868,-0.3228,0.3498,-0.8014,-0.0916,-0.1317,-0.1207,0.3939,-0.0725,0.1193,-0.0764,0.1914,0.06,-0.0278,-0.03,0.6126,0.09,0.2525,0.04,1.1697,0.0004,0.575,0.2828,0.1443,0.3819,0.299,0.1428,0.0547,0.058,0.0652,0.057,0.0595,0.074,0.0712,0.065,0.1242,0.1144,0.0927,0.107,0.0907,0.1,0.1036,0.1138,0.1003,0.1,0.1107,0.1149,0.1178,0.1084,0.1127,0.1157,0.1127,0.1593,0.1231,0.0707,0.1917,0.1,0.1446,0.1285,0.1708,0.07,0.1583,0.1134,0.1439,0.082,0.1376,0.0936,0.1146,0.083,0.1116,0.0916,0.0853,0.06,0.0709,0.0572
000157,20060426,20060824,20061024,20070227,20070427,20070816,20071023,20080421,20080429,20080807,20081028,20090420,20090429,20090806,20091023,20100430,20100430,20100823,20101029,20110328,20110503,20110830,20111028,20120315,20120426,20120830,20121030,20130328,20130426,20130828,20131030,20140328,20140428,20140829,20141030,20150327,20150429,20150829,20151030,20160330,20160422,20160830,20161028,20170330,20170426,20170830,20171030,20180329,20180427,20180830,20181030,20190329,20190429,20190830,20191030,20200330,20200429,20200821,20201030,20210330,20210429,20210830,20211028,20220330,20220426,20220830,20221028,20230330,20230427,20230830,20231030,20240328,20240429,20240829,20241030
EPS,0.0137,0.0341,0.0228,0.0182,0.0389,0.056,0.0718,0.0786,0.0672,0.0987,0.0901,0.0326,0.0553,0.1442,0.0462,0.1409,0.1275,0.2291,0.1462,0.2208,0.2645,0.338,0.1735,0.273,0.27,0.4585,0.17,0.048,0.08,0.3003,0.1154,0.0057,0.05,0.0654,0.01,-0.0527,-0.05,0.0095,-0.03,0.0784,-0.09,-0.023,0.0045,-0.0171,0.01,0.1371,0.02,0.0065,0.05,0.0632,0.06,0.0925,0.13,0.2027,0.11,0.1135,0.14,0.3816,0.22,0.2011,0.3,0.2808,0.1038,0.0598,0.11,0.0933,0.0522,0.0163,0.1,0.1453,0.0939,0.075,0.11,0.1581,0.0981
000166,20150429,20150829,20151027,20160426,20160429,20160826,20161027,20170329,20170427,20170811,20171027,20180420,20180427,20180817,20181026,20190227,20190429,20190830,20191030,20200327,20200429,20200828,20201030,20210330,20210429,20210827,20211029,20220330,20220429,20220830,20221028,20230330,20230428,20230830,20231030,20240328,20240429,20240830,20241030
EPS,0.0963,0.2388,0.0519,0.2159,0.0519,0.0527,0.09,0.0778,0.05,0.0538,0.08,0.0507,0.05,0.0476,0.06,0.0377,0.08,0.0553,0.06,0.0391,0.08,0.0818,0.1,0.0494,0.1,0.0835,0.1154,0.0794,0.04,0.0915,0.0366,-0.0595,0.08,0.0694,0.0239,0.0103,0.06,0.0296,0.0688
000301,20060422,20060824,20061018,20070308,20070418,20070825,20071025,20080219,20080423,20080812,20081022,20090324,20090417,20090824,20091023,20100415,20100415,20100810,20101021,20110414,20110429,20110824,20111024,20120408,20120426,20120827,20121025,20130410,20130427,20130816,20131028,20140410,20140428,20140828,20141028,20150331,20150420,20150828,20151030,20160411,20160428,20160823,20161028,20170420,20170428,20170809,20171027,20180312,20180426,20180809,20181030,20190402,20190430,20190830,20191030,20200408,20200429,20200831,20201030,20210414,20210429,20210824,20211028,20220418,20220429,20220819,20221028,20230417,20230420,20230810,20231027,20240425,20240429,20240829,20241030
EPS,0.0118,0.0442,0.021,0.0604,0.03,0.0362,0.0424,0.0058,0.0363,0.0581,0.028,0.0173,0.0213,0.0306,0.0125,0.0107,0.0576,0.0053,0.0166,-0.0167,0.0119,0.0386,0.0277,0.0149,0.0252,0.0436,0.0471,0.0149,0.045,0.0582,0.1307,0.037,0.04,0.0467,0.0446,0.0567,0.03,0.0437,0.0382,0.0252,0.0298,0.0425,0.0458,0.0029,0.0031,0.1156,0.3626,0.6918,0.2624,0.3273,0.02,0.0275,0.0573,0.1191,0.1,0.1056,0.05,-0.0333,0.04,0.1098,0.3076,0.2973,0.2104,0.1309,0.12,0.1268,-0.0084,-0.1507,0.091,0.1225,0.2222,-0.2665,0.0305,0.0088,-0.2144
000333,20100509,20131030,20140328,20140429,20140818,20141023,20150330,20150428,20150830,20151028,20160325,20160429,20160830,20161030,20170330,20170428,20170830,20171030,20180330,20180427,20180830,20181030,20190420,20190430,20190830,20191030,20200430,20200430,20200830,20201030,20210429,20210429,20210830,20211029,20220429,20220429,20220830,20221028,20230428,20230428,20230830,20231030,20240327,20240429,20240819,20241030
EPS,NA,0.2987,0.2055,0.4027,0.6438,0.3733,0.245,0.5267,0.7842,0.42,0.2639,0.6133,0.6549,0.51,0.2907,0.67,0.9966,0.64,0.351,0.8,1.1663,0.76,0.3524,0.9268,1.3994,0.89,0.4168,0.7,1.3298,1.1563,0.7476,0.93,1.2263,1.2265,0.736,1.06,1.2661,1.2112,0.7289,1.18,1.4603,1.3527,0.8565,1.31,1.6948,1.4564
000338,20071028,20080430,20080430,20080904,20081027,20090428,20090427,20090828,20091023,20100427,20100426,20100823,20101026,20110330,20110421,20110830,20111028,20120329,20120423,20120830,20121028,20130321,20130426,20130829,20131027,20140330,20140429,20140829,20141030,20150330,20150428,20150827,20151029,20160330,20160429,20160830,20161027,20170329,20170427,20170830,20171030,20180328,20180427,20180828,20181030,20190325,20190428,20190829,20191030,20200326,20200429,20200827,20201030,20210330,20210429,20210830,20211029,20220330,20220429,20220830,20221030,20230330,20230428,20230830,20231030,20240325,20240429,20240822,20241030
EPS,0.0586,0.0717,0.0892,0.1188,0.0449,-0.0133,0.0448,0.1076,0.1448,0.1282,0.2021,0.202,0.1958,0.2477,0.2313,0.2066,0.1354,0.127,0.1292,0.1091,0.065,0.0728,0.1025,0.159,0.0775,0.1083,0.1325,0.3389,0.085,0.0696,0.075,0.0461,0.01,0.0463,0.055,0.0768,0.06,0.1126,0.15,0.0919,0.24,0.2757,0.24,0.3092,0.18,0.3343,0.33,0.3398,0.22,0.259,0.26,0.3297,0.3057,0.2675,0.42,0.3856,0.1777,0.1641,0.13,0.1477,0.1058,0.1835,0.21,0.2365,0.3011,0.2894,0.3,0.3786,0.2862
000400,20060428,20060808,20061030,20070320,20070419,20070822,20071018,20080326,20080426,20080826,20081029,20090324,20090428,20090825,20091029,20100128,20100429,20100829,20101029,20110324,20110427,20110805,20111028,20120322,20120427,20120816,20121030,20130327,20130419,20130724,20131029,20140327,20140422,20140815,20141029,20150326,20150428,20150827,20151028,20160330,20160427,20160824,20161027,20170324,20170427,20170824,20171025,20180323,20180425,20180823,20181025,20190328,20190425,20190823,20191011,20200409,20200427,20200811,20201028,20210408,20210426,20210805,20211029,20220425,20220427,20220805,20221027,20230407,20230421,20230828,20231027,20240410,20240429,20240829,20241030
EPS,0.0154,0.0648,0.0237,0.069,0.0164,0.0798,0.0135,0.0473,0.0139,0.0436,0.0199,-0.0257,0.0103,0.0671,0.0343,0.0647,0.0135,0.0798,0.0274,0.0781,0.0143,0.0856,0.0278,0.0844,0.0183,0.1282,0.0419,0.2618,0.0865,0.1643,0.2568,0.4806,0.1002,0.2127,0.278,0.4656,0.0105,0.0642,0.089,0.551,0.0356,0.0731,0.1339,0.6191,0.0493,0.1099,0.1397,0.3099,0.0275,0.1034,0.0232,0.0439,0.025,0.1695,0.1075,0.1647,0.0624,0.289,0.1561,0.2025,0.082,0.3439,0.1483,0.1442,0.0998,0.3509,0.1921,0.1359,0.1596,0.4047,0.2014,0.229,0.2352,0.3834,0.2619
000401,20060420,20060807,20061019,20070315,20070427,20070814,20071023,20080311,20080421,20080821,20081023,20090409,20090422,20090817,20091023,20100326,20100423,20100820,20101021,20110414,20110429,20110811,20111026,20120330,20120425,20120822,20121029,20130416,20130426,20130825,20131028,20140414,20140425,20140825,20141027,20150413,20150424,20150824,20151026,20160411,20160425,20160826,20161024,20170322,20170420,20170817,20171024,20180322,20180419,20180809,20181017,20190320,20190423,20190822,20191024,20200318,20200423,20200813,20201020,20210316,20210421,20210817,20211026,20220316,20220419,20220824,20221027,20230328,20230425,20230824,20231027,20240327,20240426,20240830,20241029
EPS,0.0006,0.0803,0.079,0.0584,-0.016,0.1689,0.1843,0.0444,-0.02,0.1704,0.1525,0.0831,-0.014,0.269,0.3557,0.2077,0.025,0.4224,0.4579,0.2479,-0.009,0.6263,0.5543,0.0806,-0.176,0.2591,0.096,-0.0449,-0.298,0.1742,0.254,0.1252,-0.32,0.1865,0.145,0.0104,-0.445,0.5915,-0.595,-0.8247,-0.5974,-0.091,0.353,0.3749,-0.2738,0.1911,0.433,0.024,-0.432,1.1146,0.665,0.2375,0.033,1.0741,0.7041,0.0032,-0.2085,0.9511,0.7738,0.4094,-0.076,0.8596,0.4916,0.4456,-0.088,0.5169,0.1875,-0.1051,-0.298,0.1619,0.0219,-0.4469,-0.413,0.1111,0.1936
000402,20060410,20060814,20061019,20070211,20070427,20070807,20071029,20080331,20080428,20080815,20081030,20090401,20090427,20090819,20091028,20100405,20100428,20100818,20101028,20110408,20110428,20110819,20111028,20120408,20120426,20120817,20121030,20130402,20130425,20130815,20131030,20140319,20140429,20140821,20141027,20150330,20150428,20150829,20151030,20160430,20160429,20160817,20161027,20170327,20170427,20170817,20171024,20180326,20180427,20180829,20181030,20190328,20190426,20190809,20191030,20200429,20200429,20200828,20201030,20210331,20210423,20210829,20211029,20220330,20220427,20220819,20221027,20230428,20230428,20230830,20231030,20240411,20240429,20240830,20241030
EPS,0.0046,0.0621,0.0059,0.1776,0.2459,0.0303,0.2322,0.1465,0.0228,0.0291,0.082,0.2166,0.0492,0.1969,0.0656,0.1332,0.0328,0.1365,0.05,0.274,0.22,0.1965,0.18,0.0681,0.29,0.0761,0.0913,0.2942,0.13,0.1222,0.19,0.5114,0.09,0.0336,0.07,0.7847,0.27,0.0205,0.05,0.4148,0.26,-0.0071,0.02,0.6693,0.18,0.175,0.12,0.5228,0.18,0.1061,0.06,0.7453,0.2,0.1478,0.11,0.6914,0.06,0.029,0.22,0.5316,0.19,0.0157,0.17,0.1768,0.31,0.0717,0.08,-0.1785,-0.07,-0.1731,-0.21,-0.2031,-0.09,-0.57,-0.2111
000406,NA
EPS
000408,20060429,20060823,20061026,20070429,20070429,20070817,20071026,20080429,20080429,20080821,20081026,20090427,20090427,20090827,20091023,20100426,20100430,20100820,20101018,20110429,20110503,20110801,20111025,20120427,20120427,20120820,20121019,20130427,20130427,20130801,20131022,20140429,20140429,20140827,20141029,20150428,20150428,20150817,20151022,20160426,20160426,20160830,20161030,20170417,20170426,20170828,20171030,20180427,20180427,20180829,20181029,20190430,20190429,20190829,20191029,20200430,20200430,20200828,20201030,20210412,20210429,20210819,20211019,20220310,20220428,20220725,20221019,20230309,20230417,20230724,20231019,20240320,20240429,20240809,20241025
EPS,-0.05,0.0088,0.0203,0.073,0.0066,0.017,0.0171,-0.0257,0.0041,-0.1248,-0.042,-0.2595,-0.035,-0.1458,0.0297,-0.4472,-0.034,-0.0294,0.104,0.0968,0.009,0.0219,0.0136,-0.0101,0.004,0.0267,-0.0005,-0.0123,0.005,0.014,-0.0031,0.0547,0.0016,0.0134,-0.2703,0.0363,0.0022,-0.0188,0.1242,0.4682,0.0012,0.123,0.1467,0.214,0.014,0.1378,0.174,0.2652,0.0422,0.1746,0.1611,0.0486,0.06,0.0572,0.0577,-0.022,-0.14,0.0639,0.0938,0.093,0.127,0.0971,0.193,0.3079,0.462,1.0183,1.1386,0.9582,0.5922,0.7039,0.6001,0.2889,0.34,0.4939,0.3642
000410,20060414,20060729,20061020,20070212,20070420,20070820,20071023,20080423,20080424,20080826,20081017,20090417,20090424,20090820,20091027,20100317,20100410,20100729,20101021,20110224,20110427,20110804,20111019,20120317,20120418,20120730,20121030,20130328,20130427,20130828,20131029,20140416,20140428,20140829,20141030,20150416,20150429,20150829,20151029,20160427,20160429,20160830,20161030,20170428,20170428,20170830,20171030,20180130,20180426,20180830,20181030,20190428,20190428,20190830,20191030,20200430,20200430,20200830,20201026,20210428,20210428,20210829,20211029,20220415,20220429,20220829,20221030,20230428,20230428,20230824,20231030,20240417,20240429,20240830,20241028
EPS,0.025,0.1339,0.0438,0.0881,0.0313,0.1003,0.0393,-0.0243,0.0188,0.0668,-0.019,-0.0262,-0.05,-0.0386,0.0386,0.0971,0.06,0.2418,0.02,-0.0572,0.08,0.0917,0.0551,-0.0311,0.05,0.0516,-0.06,0.0044,0.02,-0.004,0.002,0.0094,0.01,0.0007,0.01,0.0114,-0.18,-0.1652,-0.27,-0.219,-0.163,-0.4171,-0.46,-0.7904,-0.35,-0.3003,-0.37,1.1757,0.02,0.0163,-0.26,-0.8007,-0.59,-1.2495,-1.5,-0.2572,-0.13,-0.08,-0.11,-0.1096,-0.06,-0.0434,-0.0657,-0.34,0.01,-0.0049,-0.0047,0.0121,-0.02,-0.012,-0.006,0.0516,-0.02,-0.0195,-0.0206
000413,20060630,20060827,20061027,20070409,20070426,20070823,20071028,20080426,20080814,20081020,20090327,20090417,20090821,20091023,20100420,20100426,20100817,20101015,20110427,20110427,20110827,20111027,20120229,20120419,20120828,20121029,20130427,20130427,20130827,20131028,20140428,20140428,20140828,20141017,20150216,20150429,20150829,20151029,20160205,20160429,20160830,20161030,20170328,20170429,20170810,20171030,20180419,20180425,20180830,20181030,20190430,20190430,20190830,20191030,20200430,20200430,20200828,20201030,20210430,20210430,20210830,20211029,20220429,20220429,20220826,20221030,20230428,20230428,20230830,20231029,20240705,20240705,20240830
EPS,-0.0253,NA,-0.0224,-0.0016,0.0002,0.001,0.0019,0.0024,0.0003,0.0005,0.0003,0.0003,-0.005,-0.006,-0.0175,-0.0055,-0.0046,-0.0026,0.014,-0.0057,-0.0028,0.0067,0.0123,0.0166,0.0193,0.0533,0.0351,0.0533,0.0238,0.0367,0.057,0.0767,0.0738,0.07,-0.0504,0.06,0.0908,0.13,0.1491,0.09,0.0517,0.06,0.1116,0.08,0.0507,0.08,0.1265,0.0743,0.0755,0.08,0.1482,0.08,0.0721,0.05,-0.4642,-0.07,-0.0904,-0.0555,-0.3822,-0.0815,-0.1046,-0.0707,-0.232,-0.0908,-0.0623,-0.0485,-0.0886,-0.04,-0.0128,-0.0105,-0.2217,-0.0528,0.0104
000415,20060429,20060819,20061025,20070402,20070424,20070713,20071012,20080430,20080430,20080822,20081017,20090402,20090424,20090821,20091026,20100312,20100421,20100813,20101019,20110221,20110422,20110811,20111027,20120315,20120417,20120828,20121028,20130307,20130425,20130830,20131028,20140428,20140428,20140827,20141027,20150428,20150428,20150828,20151029,20160419,20160429,20160830,20161030,20170426,20170426,20170830,20171030,20180423,20180425,20180830,20181030,20190423,20190429,20190830,20191030,20200430,20200430,20200830,20201030,20210429,20210429,20210830,20211029,20220429,20220429,20220830,20221025,20230427,20230427,20230830,20231030,20240401,20240429,20240830,20241030
EPS,-0.0083,-0.0114,0.0476,-0.0044,-0.0188,-0.0038,0.0463,-0.0122,-0.0138,0.0011,0.0332,-0.1313,-0.012,-0.0123,0.0076,-0.0932,-0.0077,0.0889,0.0239,0.0343,0.0319,0.0581,0.0555,0.0751,0.0377,0.0595,0.0557,0.1525,0.065,0.0967,0.0811,0.1709,0.07,0.076,0.067,0.0603,0.0696,0.1081,0.0958,0.0942,0.0442,0.0837,0.1142,0.1354,0.0648,0.1012,0.1369,0.1225,0.0877,0.1209,0.1853,-0.0253,0.205,0.0871,0.0444,-0.0376,0.0616,-0.4681,-0.1037,-0.7375,-0.0655,-0.1264,0.1361,-0.144,-0.1196,-0.0015,0.0803,-0.2807,0.0397,0.0453,0.0522,0.0699,0.0629,0.053,0.1413
000420,20060418,20060814,20061016,20070329,20070418,20070807,20071020,20080327,20080418,20080808,20081016,20090424,20090424,20090819,20091022,20100423,20100423,20100809,20101028,20110426,20110426,20110804,20111024,20120224,20120425,20120817,20121026,20130225,20130419,20130816,20131025,20140225,20140428,20140825,20141021,20150327,20150428,20150816,20151026,20160427,20160428,20160830,20161027,20170426,20170426,20170728,20171029,20180226,20180426,20180726,20181031,20190314,20190429,20190830,20191030,20200409,20200429,20200724,20201030,20210419,20210422,20210813,20211028,20220527,20220527,20220824,20221028,20230428,20230428,20230825,20231027,20240428,20240428,20240828,20241030
